time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.793086,0.0887,-0.2073,-0.0145,0.226
1.809696,0.0403,-0.1948,-0.0867,0.217
1.823901,0.0303,-0.2237,-0.0909,0.243
1.840837,0.0107,-0.2226,0.0096,0.223
1.854026,0.0053,-0.2512,0.0624,0.259
1.867275,0.0188,-0.2149,0.0626,0.225
1.880136,0.0230,-0.1944,0.0050,0.196
1.894052,0.0226,-0.1539,-0.0426,0.161
1.909505,0.0652,-0.1734,-0.0185,0.186
1.926136,0.0364,-0.1790,-0.0232,0.184
1.941248,0.0321,-0.1850,0.0104,0.188
1.953285,0.0133,-0.1389,0.0101,0.140
1.970171,0.0763,-0.1839,0.0445,0.204
1.983202,0.0827,-0.1924,-0.1084,0.236
1.996934,0.0601,-0.1884,-0.1227,0.233
2.013065,0.0702,-0.1584,0.0112,0.174
2.031721,0.0749,-0.1813,0.1022,0.221
2.042075,0.0836,-0.1699,0.0786,0.205
2.057864,0.0640,-0.1741,0.0265,0.187
2.071192,0.0505,-0.1586,-0.0402,0.171
2.086806,0.0319,-0.1698,-0.0687,0.186
2.099163,0.0418,-0.1848,-0.0542,0.197
2.113415,0.0565,-0.2184,-0.0200,0.226
2.132807,0.0425,-0.2054,-0.0205,0.211
2.142292,0.0334,-0.1884,-0.0442,0.196
2.157775,0.0341,-0.1743,-0.0250,0.179
2.172828,0.0253,-0.1658,-0.0255,0.170
2.185785,0.0315,-0.1559,-0.0016,0.159
2.202585,0.0330,-0.1561,0.0128,0.160
2.215478,0.0249,-0.1569,0.0320,0.162
2.234158,0.0262,-0.1539,0.0418,0.162
2.243934,0.0562,-0.1755,0.0092,0.184
2.259481,0.0528,-0.1689,-0.0144,0.178
2.275202,0.0547,-0.1770,-0.0475,0.191
2.289215,0.0417,-0.1648,-0.0622,0.181
2.302011,0.0524,-0.1757,-0.0477,0.189
2.318552,0.0478,-0.1614,-0.0093,0.169
2.332634,0.0339,-0.1623,0.0195,0.167
2.346172,0.0389,-0.1874,0.0149,0.192
2.361116,0.0151,-0.1986,0.0007,0.199
2.375762,0.0690,-0.2110,-0.0893,0.239
2.389339,0.1237,-0.1411,-0.3246,0.375
2.405205,0.0365,-0.1396,-0.0666,0.159
2.417990,0.0741,-0.1822,-0.0188,0.198
2.432978,0.0974,-0.1834,-0.1726,0.270
2.447804,0.0346,-0.1148,-0.2131,0.245
2.460544,-0.0187,-0.1002,-0.0611,0.119
2.477371,0.0191,-0.1185,-0.0666,0.137
2.492743,0.0474,-0.1801,-0.0626,0.196
2.505696,0.0466,-0.2042,-0.0158,0.210
2.522085,0.0318,-0.1723,-0.0553,0.184
2.537291,0.0357,-0.1626,-0.0564,0.176
2.548781,0.0963,-0.2190,-0.0182,0.240
2.563551,0.0467,-0.2096,0.0908,0.233
2.577249,0.0704,-0.2227,0.1285,0.267
2.592732,0.0567,-0.1777,0.0892,0.207
2.608190,0.0328,-0.1339,-0.0265,0.140
2.623264,0.0322,-0.1167,-0.0605,0.135
2.638046,0.0172,-0.1449,-0.0419,0.152
2.651934,0.0122,-0.1446,0.0347,0.149
2.666173,0.0212,-0.1504,0.0918,0.178
2.681889,0.0943,-0.1784,0.0588,0.210
2.695068,0.0758,-0.1552,-0.0855,0.193
2.709212,0.0431,-0.1010,-0.1391,0.177
2.724239,0.0048,-0.1341,-0.0295,0.137
2.740910,0.0220,-0.1574,0.0807,0.178
2.753264,0.0544,-0.1792,0.0565,0.196
2.767940,0.0390,-0.1742,0.0421,0.183
2.782527,0.0242,-0.1453,-0.0010,0.147
2.796848,0.0335,-0.1500,-0.0203,0.155
2.812220,0.0523,-0.1634,-0.0491,0.178
2.832214,0.0565,-0.1714,-0.0780,0.197
2.841175,0.0463,-0.1645,-0.0543,0.179
2.855169,0.0411,-0.1571,-0.0355,0.166
2.869334,0.0504,-0.1491,-0.0023,0.157
2.883357,0.0548,-0.1418,0.0118,0.153
2.899154,0.0545,-0.1401,-0.0268,0.153
2.911955,0.0305,-0.1230,-0.0565,0.139
2.931885,0.0303,-0.1334,0.0012,0.137
2.942073,0.0541,-0.1689,0.0152,0.178
2.957043,0.0492,-0.1625,-0.0041,0.170
2.971050,0.0541,-0.1474,-0.0618,0.169
2.987890,0.0349,-0.1122,-0.1153,0.165
3.001926,0.0203,-0.1317,-0.0338,0.137
3.015155,0.0250,-0.1514,0.0424,0.159
3.032025,0.0297,-0.1630,0.0954,0.191
3.043104,0.0344,-0.1530,0.0325,0.160
3.059327,0.0201,-0.1336,-0.0443,0.142
3.072746,0.0450,-0.1650,-0.0008,0.171
3.093791,0.1133,-0.1350,-0.0494,0.183
3.100100,0.0619,-0.1424,0.0318,0.159
3.115875,-0.0043,-0.1420,0.0077,0.142
3.130936,0.0780,-0.1509,-0.1361,0.218
3.145170,0.0970,-0.1195,-0.1461,0.212
3.158989,0.0144,-0.0849,0.0347,0.093
3.173913,0.0045,-0.0807,0.0918,0.122
3.187839,0.0428,-0.1121,0.0634,0.136
3.203779,0.0520,-0.1554,0.0113,0.164
3.217825,0.0516,-0.1372,-0.1090,0.183
3.231924,0.0280,-0.1311,-0.1523,0.203
3.247115,0.0080,-0.1501,-0.0187,0.151
3.260448,0.0361,-0.1937,0.1306,0.236
3.276430,0.0404,-0.1931,0.1642,0.257
3.292335,0.0398,-0.1437,0.1256,0.195
3.303751,0.0297,-0.0954,0.0584,0.116
3.320737,0.0389,-0.0903,0.0158,0.100
3.333628,0.0433,-0.1033,-0.0125,0.113
3.348368,0.0524,-0.1216,-0.0744,0.152
3.362684,0.0185,-0.0951,-0.0885,0.131
3.376833,0.0139,-0.1107,0.0314,0.116
3.391022,0.0483,-0.1617,0.0325,0.172
3.407649,0.0254,-0.1392,-0.1208,0.186
3.421147,-0.0024,-0.1175,-0.0104,0.118
3.436838,0.0019,-0.1045,0.0857,0.135
3.450792,0.0246,-0.1037,0.0910,0.140
3.464677,0.0433,-0.1239,0.0246,0.134
3.478475,0.0429,-0.1009,-0.0370,0.116
3.492623,0.0384,-0.1385,-0.0365,0.148
3.507327,0.0340,-0.1470,-0.0217,0.152
3.523005,0.0392,-0.1560,-0.0356,0.165
3.537292,0.0438,-0.1460,-0.0398,0.158
3.550354,0.0671,-0.1261,-0.0303,0.146
3.566843,0.0522,-0.1388,0.0186,0.149
3.580656,0.0519,-0.1234,0.0185,0.135
3.594403,0.0514,-0.1084,-0.0194,0.122
3.610237,0.0418,-0.1111,-0.0430,0.126
