time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.792810,0.0606,-1.2831,0.5586,1.401
1.805723,0.0493,-1.6021,0.6440,1.727
1.819061,0.5275,-1.9011,0.7503,2.111
1.836247,0.6153,-1.9949,0.3311,2.114
1.851479,0.8821,-2.0893,0.3865,2.301
1.863471,0.8517,-2.1934,0.6341,2.437
1.878402,0.6175,-2.2714,0.6018,2.430
1.892621,0.5079,-2.1578,0.5880,2.293
1.906938,0.3997,-1.9782,0.6132,2.109
1.922851,0.2646,-1.7368,0.6534,1.874
1.935214,0.1617,-1.4039,0.8524,1.650
1.952750,0.0016,-1.0867,1.0073,1.482
1.968271,-0.1565,-0.8755,1.0921,1.408
1.979364,-0.2624,-0.7798,1.1588,1.421
1.995064,-0.2399,-0.6408,1.2022,1.383
2.007238,-0.2241,-0.5020,1.2896,1.402
2.021926,-0.2072,-0.3907,1.4866,1.551
2.039764,-0.2285,-0.3464,1.7081,1.758
2.054387,-0.1543,-0.2402,1.8780,1.900
2.068826,-0.3050,0.0901,1.9854,2.011
2.083846,-0.5466,0.4947,1.9592,2.093
2.096677,-0.9862,0.7931,1.7928,2.194
2.110445,-1.4270,0.9382,1.5730,2.322
2.125050,-1.5224,1.0294,1.7499,2.538
2.139001,0.0383,0.3607,2.2035,2.233
2.155612,-0.7850,1.9050,2.5412,3.272
2.170233,0.1519,3.5356,1.3750,3.797
2.182705,1.7977,5.4427,0.3715,5.744
2.198958,2.8492,4.2761,-0.9546,5.226
2.212273,2.4897,2.3284,-1.7565,3.835
2.226134,-0.9540,1.1342,-2.3023,2.738
2.243421,-3.0063,0.4187,-0.9498,3.180
2.255930,-2.4888,-0.1117,-0.1598,2.496
2.272719,-0.9619,-0.0828,-1.1034,1.466
2.286302,0.2007,1.0266,-2.2233,2.457
2.299257,0.0669,2.0943,-3.2153,3.838
2.315094,-0.7519,2.6586,-2.9885,4.070
2.327757,-0.9977,2.4888,-1.6383,3.142
2.342032,-0.6661,1.7819,-0.4033,1.945
2.356920,-0.1059,0.4572,0.4257,0.634
2.372915,0.1858,-0.8309,0.9833,1.301
2.388558,0.0195,-1.4618,-0.3426,1.502
2.401623,-0.0438,-1.9260,-1.1704,2.254
2.415776,0.1256,-2.4347,-1.0501,2.654
2.430655,-0.1514,-2.7290,-0.7963,2.847
2.444006,-0.2349,-2.9651,-0.4938,3.015
