time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.810018,2.0266,-0.5692,-2.4426,3.224
1.825721,2.0547,-1.4743,-2.9677,3.899
1.840163,1.7042,-1.9831,-2.7432,3.790
1.853642,0.3172,-1.5799,-1.5084,2.207
1.868812,-0.6917,-1.0019,-1.2242,1.726
1.883737,-0.9860,-0.6777,-1.4415,1.873
1.897955,-0.9405,-0.4999,-1.1770,1.587
1.911952,-0.5254,-0.5183,-1.0147,1.255
1.926173,-0.1936,-0.6012,-0.6081,0.877
1.941429,-0.1590,-0.6024,-0.1409,0.639
1.956121,-0.5081,-0.3687,0.2212,0.666
1.970947,-0.7304,-0.2334,0.2254,0.799
1.984243,-0.8303,-0.0531,-0.2835,0.879
1.999355,-0.5050,-0.0003,-0.8282,0.970
2.013352,-0.2216,0.1076,-0.9025,0.936
2.031480,0.0197,0.4131,-0.6321,0.755
2.043123,0.3968,0.5337,-0.2541,0.712
2.058237,-2.1136,1.1713,0.1760,2.423
2.072915,0.2921,0.4538,0.0141,0.540
2.086405,0.9050,0.1040,-0.1129,0.918
2.100773,0.5095,-0.1393,0.0491,0.530
2.116009,-0.2957,-0.4342,0.5939,0.793
2.130849,-2.0890,-0.4777,1.0764,2.398
2.144948,-0.5809,-1.4297,1.0032,1.841
2.158610,0.2415,-2.2077,1.1173,2.486
2.174402,0.7564,-2.9760,0.8794,3.194
2.188938,0.7892,-3.5555,1.0906,3.802
2.203677,0.5220,-4.1165,1.2576,4.336
2.216906,-0.0298,-4.3340,1.2927,4.523
2.232564,-0.4188,-4.4797,1.2599,4.672
2.247536,-0.0329,-4.5958,1.2745,4.769
2.260377,-0.8522,-4.2567,1.3621,4.550
2.275830,-0.6248,-3.8367,1.5012,4.167
2.290577,-0.4232,-3.0505,1.4298,3.395
2.305616,0.1569,-1.8866,1.8299,2.633
2.319814,0.5467,-0.4970,2.2377,2.356
2.334463,0.6925,1.1274,2.2957,2.650
2.347566,0.8034,2.6267,1.7185,3.240
