time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.823116,-0.0436,-0.0454,0.0978,0.116
1.837972,0.0242,-0.0404,0.0470,0.067
1.852387,0.0633,-0.0163,0.0252,0.070
1.866245,0.0119,0.0169,-0.0113,0.024
1.883454,-0.1395,0.0028,0.0369,0.144
1.894941,-0.1629,-0.0394,0.1301,0.212
1.909646,-0.0526,-0.0340,0.1768,0.188
1.924280,0.0387,-0.0675,0.1018,0.128
1.938919,0.0874,-0.1059,0.0180,0.138
1.953584,0.0443,-0.1114,-0.0044,0.120
1.968262,0.0202,-0.1115,0.0203,0.115
1.982615,0.0331,-0.0589,0.0680,0.096
1.997622,0.0510,-0.0297,0.0974,0.114
2.011462,0.0547,-0.0160,0.0594,0.082
2.025815,0.0490,0.0030,0.0799,0.094
2.040882,0.0338,0.0124,0.0577,0.068
2.056397,0.0094,0.0027,0.0601,0.061
2.070650,0.0148,-0.0501,0.0204,0.056
2.084893,-0.0183,-0.0556,-0.0343,0.068
2.099707,-0.0559,-0.0371,-0.0424,0.079
2.112715,-0.0365,-0.0126,-0.0074,0.039
2.127665,-0.0021,0.0065,0.0275,0.028
2.142628,0.0277,0.0161,-0.0187,0.037
2.157359,0.0153,-0.0126,-0.0318,0.037
2.171546,0.0067,-0.0221,0.0028,0.023
2.186667,0.0035,-0.0315,0.0361,0.048
2.201097,0.0101,-0.0212,0.0691,0.073
2.215379,0.0166,-0.0163,0.0593,0.064
2.230085,-0.0007,-0.0119,0.0346,0.037
2.244132,-0.0228,0.0074,0.0197,0.031
2.263058,-0.0211,-0.0116,0.0230,0.033
2.274719,-0.0150,-0.0162,0.0446,0.050
2.287993,-0.0091,-0.0249,0.0658,0.071
2.302980,-0.0079,-0.0439,0.0488,0.066
2.316815,-0.0019,-0.0197,0.0469,0.051
2.331927,-0.0338,-0.1009,0.0365,0.113
2.346804,-0.0418,-0.0631,0.0065,0.076
2.360736,-0.0547,-0.0294,-0.0035,0.062
2.374591,-0.0582,-0.0060,-0.0331,0.067
2.388783,0.0003,-0.0005,-0.0187,0.019
2.404030,0.0345,-0.0339,0.0043,0.049
2.418407,0.0495,-0.0620,-0.0004,0.079
2.433116,0.0171,-0.0337,-0.0250,0.045
2.448066,-0.0104,-0.0288,0.0312,0.044
2.461809,0.0241,-0.0370,0.1354,0.142
2.477557,0.0346,-0.0082,0.1291,0.134
2.491453,0.0784,-0.0279,0.0195,0.085
2.504916,0.0746,-0.0421,0.0091,0.086
2.519682,0.0184,-0.0467,0.0649,0.082
2.535055,-0.0328,-0.0417,0.0817,0.097
2.550102,-0.0459,-0.0463,0.1042,0.123
2.563265,-0.0159,-0.0408,0.1085,0.117
2.581118,0.0095,-0.0222,0.0943,0.097
2.593093,0.0109,-0.0365,0.0418,0.056
2.607724,0.0312,-0.0555,0.0326,0.072
2.622225,0.0321,-0.0458,0.0701,0.090
2.636669,0.0091,-0.0308,0.1075,0.112
2.651462,0.0196,-0.0170,0.0939,0.097
2.665600,-0.0034,-0.0314,0.0763,0.083
2.680574,-0.0170,-0.0554,0.0743,0.094
2.694113,-0.0261,-0.0411,0.0766,0.091
2.709246,0.0077,-0.0461,0.0569,0.074
2.724705,0.0318,-0.0511,0.0321,0.068
2.738539,0.0228,-0.0470,0.0071,0.053
2.753288,-0.0053,-0.0753,0.0439,0.087
2.769495,0.0046,-0.0563,0.0765,0.095
2.781788,0.0234,-0.0278,0.0952,0.102
2.796491,0.0226,0.0143,0.0579,0.064
2.811024,0.0316,0.0284,0.0629,0.076
2.825813,0.0598,0.0096,0.0910,0.109
2.840513,0.0691,-0.0289,0.1235,0.144
2.855031,0.0640,-0.0482,0.1079,0.134
2.869232,0.0587,-0.0347,0.0497,0.084
2.883312,0.0530,0.0273,0.0384,0.071
2.897288,0.0756,0.0319,0.0460,0.094
2.912930,0.0646,0.0556,0.0808,0.117
2.927695,0.0632,0.0225,0.1164,0.134
2.941269,0.0954,-0.0351,0.1231,0.160
2.956472,0.0894,-0.0640,0.1008,0.149
2.970360,0.0934,-0.0690,0.0885,0.146
2.985317,0.0581,-0.0596,0.0901,0.123
2.999630,0.0615,-0.0167,0.0958,0.115
3.013380,0.0460,0.0071,0.1304,0.138
3.027713,0.0545,-0.0169,0.1318,0.144
3.043858,0.0582,-0.0315,0.0770,0.102
3.058207,0.0484,-0.0466,0.0451,0.081
3.072409,0.0190,-0.0706,0.0512,0.089
3.086815,0.0037,-0.0701,0.0810,0.107
3.101061,0.0280,-0.0421,0.0350,0.061
3.115881,0.0182,0.0003,-0.0209,0.028
3.131600,0.0220,0.0337,-0.0054,0.041
3.145531,-0.0026,0.0474,-0.0184,0.051
3.162717,-0.0369,0.0329,-0.0127,0.051
3.173872,-0.0472,-0.0192,0.0363,0.063
3.188995,-0.0572,-0.0379,0.0520,0.086
3.202863,-0.0714,-0.0385,0.0204,0.084
3.218044,-0.0656,-0.0578,0.0036,0.087
3.232336,-0.0605,-0.0674,-0.0179,0.092
3.247041,-0.0364,-0.0771,-0.0106,0.086
3.261197,-0.0224,-0.0676,-0.0094,0.072
3.277155,-0.0086,-0.0294,-0.0122,0.033
3.290477,0.0092,0.0088,0.0033,0.013
3.307021,-0.0011,0.0421,0.0387,0.057
3.319488,0.0126,0.0180,0.0177,0.028
3.333647,0.0459,-0.0301,-0.0212,0.059
3.348705,0.0498,-0.0452,-0.0605,0.091
3.362376,-0.0274,-0.0406,-0.0917,0.104
3.377347,-0.0710,-0.0407,-0.0437,0.093
3.392414,-0.0434,-0.0353,0.0527,0.077
3.406733,-0.0105,-0.0300,0.0726,0.079
3.421100,0.0416,0.0076,0.0499,0.065
3.435480,0.0986,0.0459,0.0403,0.116
3.450071,0.0650,0.0267,0.0500,0.086
3.465536,-0.0250,-0.0595,0.0515,0.083
3.479186,-0.0821,-0.1026,0.0330,0.135
3.494183,-0.0959,-0.0930,0.0246,0.136
3.507819,-0.0807,-0.0499,0.0256,0.098
3.522043,-0.0271,-0.0122,0.0033,0.030
3.537299,0.0213,0.0165,-0.0052,0.027
3.550980,0.0455,-0.0116,0.0139,0.049
3.566207,0.0888,0.0172,0.0232,0.093
3.581295,0.0938,0.0028,0.0424,0.103
3.595557,0.0799,0.0029,0.0511,0.095
3.609169,0.0423,-0.0306,0.0470,0.070
3.624568,-0.0094,-0.0401,0.0469,0.062
3.638950,-0.0130,-0.0448,0.0610,0.077
3.653583,-0.0067,-0.0632,0.0943,0.114
3.671895,0.0045,-0.0254,0.0697,0.074
3.682278,0.0241,-0.0014,0.0550,0.060
3.697840,0.0066,-0.0252,0.0494,0.056
3.711755,-0.0124,-0.0341,0.0917,0.099
3.725664,-0.0257,-0.0436,0.0816,0.096
3.741324,0.0191,-0.0297,0.0094,0.037
3.756136,0.0252,0.0082,-0.0398,0.048
3.770033,-0.0023,0.0269,-0.0762,0.081
3.784507,-0.0209,0.0038,0.0066,0.022
3.798942,-0.0345,-0.0043,0.1176,0.123
3.814262,0.0374,-0.0282,0.0974,0.108
3.827483,0.0762,-0.0235,0.0356,0.087
3.842043,0.0523,-0.0337,-0.0160,0.064
3.857645,0.0334,-0.0295,-0.0404,0.060
3.871433,0.0052,-0.0006,-0.0086,0.010
3.886678,0.0340,-0.0287,0.0089,0.045
3.899900,0.0720,-0.0376,0.0740,0.110
3.914427,0.0330,-0.0136,0.0622,0.072
3.929914,0.0623,-0.0285,0.0188,0.071
3.944352,0.0719,0.0289,-0.0243,0.081
3.960497,0.0088,0.0665,-0.0571,0.088
3.972489,-0.0106,0.0138,-0.0700,0.072
3.987551,-0.0544,-0.0198,-0.0601,0.083
4.001992,-0.0838,-0.0533,-0.0746,0.124
4.016246,-0.0608,-0.0911,-0.0185,0.111
4.031754,-0.0283,-0.1150,-0.0142,0.119
4.045769,0.0572,-0.0762,0.0236,0.098
4.060275,0.0671,-0.0001,0.0229,0.071
4.078964,0.0437,0.0376,-0.0154,0.060
4.089634,0.0172,0.0138,-0.0484,0.053
4.103851,-0.0197,-0.0291,-0.0447,0.057
4.118009,-0.0046,-0.0571,-0.0173,0.060
4.133488,0.0050,-0.0804,0.0334,0.087
4.148263,0.0238,-0.0660,0.0850,0.110
4.163352,0.0281,-0.0421,0.0516,0.072
4.176688,0.0128,0.0004,0.0232,0.026
4.191255,0.0033,0.0051,0.0194,0.020
4.205810,-0.0005,-0.0140,0.0008,0.014
4.220516,0.0241,-0.0332,0.0010,0.041
4.234621,0.0154,-0.0379,0.0295,0.050
4.248298,-0.0081,-0.0276,0.0817,0.087
4.264110,-0.0264,-0.0084,0.0956,0.099
4.278851,-0.0354,0.0061,0.1422,0.147
4.292388,0.0129,-0.0268,0.1664,0.169
4.307897,0.0417,-0.0412,0.1529,0.164
4.322173,0.0470,-0.0172,0.1192,0.129
4.337198,0.0428,-0.0172,0.1437,0.151
4.350905,0.0295,-0.0315,0.1594,0.165
4.365757,0.0210,-0.0411,0.1376,0.145
4.380122,0.0035,-0.0088,0.0205,0.023
4.394838,0.0146,0.0242,-0.0215,0.036
4.409403,-0.0173,0.0716,-0.1080,0.131
4.424181,-0.0399,0.0718,-0.0524,0.097
4.438364,-0.0341,0.0438,0.0226,0.060
4.452195,0.0195,0.0158,0.0313,0.040
4.471482,0.0737,-0.0080,0.0112,0.075
4.482512,0.0941,-0.0510,-0.0135,0.108
4.496408,0.0810,-0.0843,-0.0199,0.119
4.511257,0.0201,-0.0506,-0.0127,0.056
4.525920,0.0211,-0.0217,-0.0110,0.032
4.540800,-0.0171,0.0072,0.0150,0.024
4.553977,-0.0164,0.0073,0.0285,0.034
4.570035,-0.0352,-0.0166,0.0091,0.040
4.582745,-0.0487,-0.0405,-0.0092,0.064
4.598202,-0.0055,-0.0550,-0.0169,0.058
4.612691,-0.0057,-0.0599,0.0147,0.062
4.627848,0.0180,-0.0510,-0.0508,0.074
4.642397,-0.0349,-0.0313,-0.0063,0.047
4.659085,-0.0596,-0.0458,0.0518,0.091
4.670836,-0.0462,-0.0693,0.0979,0.129
4.686078,-0.0525,-0.0600,0.0921,0.122
4.699145,-0.0542,-0.0603,0.0969,0.126
