time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.895455,-1.1767,4.5775,0.7960,4.793
7.907339,-2.9184,3.6031,-1.6671,4.927
7.921926,-1.9586,2.4031,-2.9280,4.264
7.933757,0.0949,1.8741,-2.6706,3.264
7.948978,1.0337,1.5980,-1.6984,2.551
7.964271,0.5989,0.7976,-0.6097,1.169
7.979120,-0.0075,-0.2799,-0.2286,0.361
7.996706,-0.2453,-1.0040,-0.1754,1.048
8.008274,-0.2301,-1.5137,-0.3138,1.563
8.024044,0.1110,-2.0050,-0.1833,2.016
8.039793,0.3731,-2.5153,0.0581,2.544
8.053056,0.5337,-2.8499,0.1320,2.902
8.068103,0.4380,-3.0106,-0.0816,3.043
8.081296,0.2507,-3.0198,-0.3604,3.052
8.094749,0.2767,-3.0276,-0.5180,3.084
8.108819,0.3238,-3.2009,-0.3854,3.240
8.125538,0.2314,-3.3945,-0.2140,3.409
8.138425,0.1718,-3.3411,0.0433,3.346
8.155187,0.1527,-3.0219,0.3269,3.043
8.167626,0.0754,-2.7619,0.4850,2.805
8.183872,-0.1948,-2.6821,0.4583,2.728
8.203689,-0.0470,-2.8780,0.5189,2.925
8.211902,0.2043,-3.1826,0.6893,3.263
8.226645,0.2830,-3.1338,0.9192,3.278
8.241463,0.2338,-2.5834,1.2350,2.873
8.255316,0.2599,-1.8332,1.3433,2.287
8.271594,0.3965,-0.9304,1.3284,1.670
8.286172,0.5757,0.0535,1.0812,1.226
8.297865,0.8616,0.7690,0.6347,1.318
8.320246,1.1608,1.0589,-0.0291,1.571
8.328275,1.4034,0.9618,-0.0942,1.704
8.344648,1.6020,1.0910,0.1542,1.944
8.357967,1.7077,1.2945,0.1621,2.149
8.370911,1.3208,1.6822,0.0217,2.139
8.386849,0.7590,2.2519,-0.0660,2.377
8.402401,0.4782,2.8416,-0.8061,2.992
8.415124,0.3853,3.0776,-1.6289,3.503
8.430324,0.0974,2.5755,-1.6930,3.084
8.444239,-0.2952,2.1737,-0.9614,2.395
8.457878,-0.6105,2.0802,-0.4492,2.214
8.473051,-0.4754,2.0749,-0.5087,2.189
8.488008,0.0117,2.0195,-0.4346,2.066
8.502731,0.2847,1.9328,-0.6177,2.049
8.519029,0.0561,1.7485,-0.9966,2.013
8.533219,-0.5780,1.7680,-0.8380,2.040
8.546496,-0.8870,2.0557,-0.5558,2.307
8.561521,-0.9160,2.2909,-0.4402,2.506
8.573151,-0.9139,2.0117,-0.2022,2.219
8.594673,-1.0587,1.3976,-0.0894,1.756
8.603347,-1.1360,0.5681,-0.1376,1.278
8.616649,-0.8634,-0.1314,-0.1966,0.895
8.633478,-0.5175,-0.7297,-0.1941,0.915
8.647014,-0.3795,-1.3629,-0.2075,1.430
8.663305,-0.3057,-2.0332,-0.1594,2.062
8.677462,0.0716,-2.5073,-0.0594,2.509
8.702101,0.1701,-2.8072,-0.1478,2.816
8.712423,0.2559,-3.1767,0.0291,3.187
8.721094,0.4528,-3.5318,0.2201,3.568
8.734718,0.5961,-3.6893,0.1355,3.740
8.747707,0.6335,-3.8084,0.2129,3.867
8.762607,0.4032,-3.7681,0.7473,3.863
8.777484,0.4505,-3.5570,1.0850,3.746
8.793682,0.2819,-3.4250,1.1529,3.625
8.809236,-0.0908,-3.1705,1.0635,3.345
8.821665,-0.2082,-2.4876,0.7982,2.621
8.838358,-0.1377,-1.6039,0.5694,1.707
8.852625,-0.0710,-0.8814,0.5092,1.020
8.867200,-0.2287,-0.2731,0.5399,0.647
8.882062,-0.4961,0.1477,0.4063,0.658
8.895606,-0.7827,0.4196,0.6751,1.116
8.909338,-0.6207,0.5451,0.9756,1.278
8.922025,-0.1858,1.2408,0.8601,1.521
8.936193,-0.2678,2.2493,0.5928,2.341
8.953935,-0.6764,2.9455,-0.5685,3.075
8.968052,-0.3332,3.1461,-1.9949,3.740
8.983472,0.0391,3.0434,-3.3101,4.497
8.995425,0.4913,2.3966,-4.1451,4.813
9.010991,0.6608,1.9167,-3.5595,4.096
9.026355,0.4174,2.1092,-2.0598,2.978
9.044347,-0.2309,2.9518,-0.2015,2.968
9.054064,-0.8097,3.5116,0.8137,3.695
9.069892,-0.5149,3.3907,1.0654,3.591
9.085628,-0.2524,3.4792,0.6430,3.547
9.097585,0.0310,3.6659,-0.0821,3.667
9.117837,0.3540,3.4820,-0.6317,3.557
9.126793,0.7543,3.1141,-0.9610,3.345
9.142032,0.6685,2.2685,-1.1259,2.619
9.157604,0.4744,1.1256,-0.7923,1.456
9.170681,0.6029,0.1427,-0.1734,0.643
9.187304,0.5415,-0.6084,0.2431,0.850
9.202159,0.3688,-1.3374,0.3897,1.441
9.213299,0.3465,-2.1006,0.2875,2.148
9.229010,0.3284,-2.6168,0.0028,2.637
9.242824,0.3135,-2.8940,-0.2196,2.919
9.255935,0.3889,-3.0750,-0.3007,3.114
9.272270,0.4016,-3.2685,-0.1832,3.298
9.287557,0.5116,-3.3341,-0.1270,3.376
9.302660,0.6742,-3.2898,-0.0762,3.359
9.316765,0.9697,-3.0874,0.0384,3.236
9.331278,1.1702,-2.9070,-0.1230,3.136
9.345067,1.0996,-2.8373,-0.1833,3.048
9.359815,1.0971,-2.7249,0.3181,2.955
9.372335,1.0181,-2.5647,0.9117,2.906
9.388595,0.7842,-2.3509,1.0239,2.681
9.404608,0.5006,-2.3385,0.2963,2.410
9.419961,0.5866,-2.3297,-0.5588,2.467
9.433818,0.6565,-2.0197,-0.6991,2.236
9.445250,0.4846,-1.3936,-0.4428,1.540
9.461020,0.0546,-0.7895,0.1339,0.803
9.475134,-0.2875,-0.3214,1.0460,1.131
9.494975,-0.4957,0.0869,1.6493,1.724
9.508601,-0.2525,0.3657,1.4052,1.474
9.520293,-0.0274,0.5390,0.9919,1.129
9.533563,-0.0343,0.9799,-0.0279,0.981
9.549062,-0.1608,1.0916,-1.0348,1.513
9.562854,-0.6335,1.2767,-2.4527,2.837
9.575448,-1.2609,1.0149,-3.6570,3.999
9.596577,-1.6612,1.3101,-3.8236,4.370
9.613294,-1.3525,2.1226,-2.6534,3.657
9.620488,-0.6979,3.5377,-1.3175,3.839
9.636885,0.7934,4.4775,0.0913,4.548
9.651777,0.1123,4.8489,0.9645,4.945
9.664650,-0.2375,4.8003,0.3538,4.819
9.680718,-0.3800,5.0252,-0.1653,5.042
9.695818,-0.3064,5.0117,-0.6563,5.064
9.710557,-0.4236,4.2889,-0.9215,4.407
9.722939,-1.1307,2.8113,-0.5623,3.082
9.735513,-1.2376,1.5892,0.0158,2.014
9.752627,-0.7718,0.8842,0.6836,1.358
9.766318,-0.4439,0.2521,0.8636,1.003
9.780790,-0.3731,-0.3881,0.7104,0.891
9.798733,-0.3606,-0.9777,0.2624,1.075
9.815203,-0.2753,-1.5671,-0.1472,1.598
9.826377,-0.3177,-2.1065,-0.2767,2.148
9.839760,-0.2306,-2.4776,-0.2606,2.502
9.853453,0.0190,-2.9001,-0.2116,2.908
9.870661,0.1246,-3.1754,-0.1451,3.181
9.883821,0.2675,-3.5416,-0.0600,3.552
9.895008,0.3518,-3.7887,0.1032,3.806
9.912939,0.3076,-3.8455,0.3364,3.872
9.926679,0.1894,-3.8404,0.5403,3.883
9.941373,-0.1051,-3.6480,0.4793,3.681
9.956475,-0.2523,-3.2431,0.6327,3.314
9.969482,-0.1205,-2.6761,0.7190,2.774
9.986055,-0.1584,-2.1121,0.4469,2.165
10.001950,-0.3167,-1.5918,0.0942,1.626
10.014388,-0.4607,-1.2170,0.0486,1.302
10.027081,-0.4764,-0.9834,0.2826,1.129
10.042617,-0.5732,-0.7958,0.6777,1.192
10.054814,-0.7504,-0.4714,0.9019,1.264
10.072419,-1.0994,0.0974,1.3045,1.709
10.087511,-0.9055,0.9278,2.0284,2.407
10.100292,-1.3398,2.2584,1.6608,3.107
10.115650,-1.2310,2.4484,0.1968,2.747
10.128926,-0.0038,2.1392,-1.3995,2.556
10.143732,1.3505,1.3753,-2.7042,3.321
10.159432,1.5975,0.4551,-3.3960,3.780
10.171259,1.0339,0.1779,-3.3608,3.521
10.189213,-0.3955,0.8621,-2.6486,2.813
10.203863,-0.7536,2.3105,-0.9653,2.615
10.215901,-0.5942,4.5629,0.9692,4.702
10.230141,-0.8808,6.6350,1.3141,6.821
10.245293,-0.8086,7.0538,-0.8468,7.150
10.260006,0.1773,5.3746,-1.3558,5.546
10.274583,0.7747,3.7032,-1.0451,3.925
10.289933,1.2466,2.3960,0.1810,2.707
10.304376,0.4446,1.3228,1.2168,1.851
10.319587,-0.3006,0.3608,1.6971,1.761
10.333970,-0.2782,-0.0417,1.5063,1.532
10.348595,0.1852,-0.4250,1.0537,1.151
10.362657,0.5762,-0.9159,0.3877,1.149
10.375851,0.7483,-1.4825,-0.2419,1.678
10.390291,0.5750,-2.0519,-0.4829,2.185
10.413502,0.4507,-2.4362,-0.1829,2.484
10.418765,0.3602,-2.5497,-0.0989,2.577
10.435601,0.3215,-2.3201,-0.1068,2.345
10.451614,0.1206,-2.1886,-0.3936,2.227
10.464856,0.0032,-2.4550,-0.3671,2.482
10.478138,0.2099,-2.7437,-0.2678,2.765
10.493209,-0.1886,-2.9050,-0.1625,2.916
10.511141,-0.0431,-2.9455,0.0547,2.946
10.525364,0.2506,-2.6404,0.5043,2.700
10.535503,0.4885,-2.3673,0.5961,2.490
10.552035,0.8482,-2.0076,0.7223,2.296
10.566392,1.3774,-1.8374,1.0190,2.512
10.578952,1.3747,-1.8828,1.3787,2.708
10.593692,0.9351,-1.5838,1.3598,2.287
10.609713,0.4585,-1.1241,1.1258,1.656
10.622039,0.4112,-0.7188,0.5287,0.983
10.639521,0.5746,-0.5346,0.2287,0.817
10.653850,0.4769,-0.5517,0.5631,0.921
10.668737,0.1708,-0.1642,0.8628,0.895
10.683550,0.0655,0.5096,0.4435,0.679
10.695114,0.1418,0.9280,0.1971,0.959
10.712169,-0.1057,0.8290,0.4416,0.945
10.728007,-1.0718,0.5984,-0.2072,1.245
10.738790,-1.8841,0.1968,-1.5305,2.435
10.756355,-1.8738,0.0352,-3.0086,3.545
10.769071,-1.0949,0.3373,-3.3534,3.544
10.784291,0.2250,1.1827,-2.5408,2.812
10.798088,1.0969,2.5986,-1.7430,3.316
10.812364,1.1306,4.2612,-0.7356,4.470
10.828530,0.7654,5.2114,0.2373,5.273
10.840361,0.1233,5.2160,0.5463,5.246
10.854847,-1.2233,4.9108,0.3477,5.073
10.869482,-2.5994,4.4152,-0.5398,5.152
10.886682,-2.9982,3.5908,-1.2402,4.839
10.898152,-2.5359,2.3518,-0.8587,3.564
10.914472,-1.5129,0.9822,-0.2714,1.824
10.928082,-0.5236,-0.1113,0.3475,0.638
10.945781,0.0646,-1.0349,0.8451,1.338
10.959347,0.1420,-1.7767,1.0523,2.070
10.971803,0.1174,-2.4064,0.8071,2.541
10.987203,0.0172,-3.0115,0.6137,3.073
11.001847,0.0805,-3.4020,0.2930,3.416
11.015895,0.1778,-3.4257,-0.0099,3.430
11.029367,0.1516,-3.1097,-0.0632,3.114
11.044368,0.0505,-2.9989,0.0719,3.000
11.057930,-0.0246,-3.2395,0.4845,3.276
11.072806,-0.0963,-3.5532,0.8469,3.654
11.088658,-0.0650,-3.5596,0.8100,3.651
11.103755,0.0980,-3.2156,0.4084,3.243
11.116956,0.4840,-2.6794,0.2557,2.735
11.130299,0.6411,-2.2055,0.0894,2.299
11.146629,0.4195,-2.1373,0.0316,2.178
11.160406,0.0230,-2.2577,0.3580,2.286
11.175236,-0.4426,-1.9707,0.9207,2.220
11.189720,-0.6725,-1.1615,1.2373,1.825
11.213727,-0.5968,-0.2494,1.0316,1.218
11.217128,-0.4034,0.4124,0.5802,0.818
11.232723,0.0602,0.3942,0.2177,0.454
11.248815,0.4079,0.7554,0.2493,0.894
11.262168,0.3691,1.1455,-0.3661,1.258
11.277458,-0.0276,1.2475,-1.9220,2.292
11.292053,-0.5421,0.8573,-2.4308,2.634
11.309568,-0.7413,0.5237,-3.2036,3.330
11.324485,-0.0767,1.4022,-2.8686,3.194
11.334087,0.0078,3.2306,-0.8569,3.342
11.351427,-0.1458,4.8112,0.8088,4.881
11.362938,0.1976,5.2499,1.3854,5.433
11.377963,0.1675,5.1249,0.6098,5.164
11.393532,-0.3313,4.9673,-0.5996,5.014
11.412103,-0.1601,4.7429,-2.1901,5.227
11.428388,0.6349,4.1078,-1.9827,4.605
11.437517,0.5079,3.2310,-0.3809,3.293
11.453112,-0.0825,2.5010,0.5506,2.562
11.467508,-0.5903,1.8609,0.6944,2.072
11.480229,-0.5367,1.2389,0.2821,1.379
11.494577,-0.1404,0.5984,-0.1662,0.637
11.511432,0.3777,-0.1643,-0.3577,0.545
11.527609,0.7053,-0.9203,-0.1737,1.172
11.537090,0.8004,-1.6809,0.1909,1.872
11.554782,0.6714,-2.3433,0.3325,2.460
11.568537,0.3895,-2.7463,0.1563,2.778
11.582604,0.0052,-3.0004,0.1161,3.003
11.597111,-0.0937,-3.2405,0.0609,3.242
11.612191,0.0508,-3.4931,0.1075,3.495
11.625570,0.3235,-3.5982,0.1621,3.616
11.642817,0.6719,-3.4890,0.1191,3.555
11.654111,0.6904,-3.4372,0.1557,3.509
11.670936,0.6923,-3.3804,0.2053,3.457
11.684189,0.3549,-3.1800,0.4467,3.231
11.697620,-0.0796,-2.9112,0.8194,3.025
11.712026,-0.2040,-2.5943,0.9911,2.785
11.729573,-0.0998,-2.4590,0.9567,2.640
11.743988,-0.0557,-2.3893,0.4162,2.426
11.757200,-0.3583,-2.0305,-0.1642,2.068
11.770990,-0.0941,-1.4793,-0.6900,1.635
11.787031,0.4033,-1.3694,-1.0549,1.775
11.800618,0.5215,-1.6575,-0.2197,1.751
11.813647,-0.0728,-1.1385,-0.2046,1.159
11.830254,-0.2294,0.1825,-1.9756,1.997
11.844309,-0.0473,1.7382,-4.2545,4.596
11.857214,-0.2732,3.0598,-5.8558,6.613
11.873461,-0.8924,3.4948,-3.6247,5.114
11.888758,-1.3961,4.9036,-2.0129,5.481
11.903412,-0.7701,5.1953,1.5840,5.486
11.917876,-0.1212,4.3329,3.9402,5.858
11.931414,-0.3569,3.1331,2.9073,4.289
11.944992,-0.6988,2.6498,1.4149,3.084
11.959336,-0.4869,2.9132,0.1959,2.960
11.973245,-0.3933,4.7744,-0.9138,4.877
11.987957,0.3733,5.9025,-1.9920,6.241
12.010602,-0.0509,3.3080,-2.4565,4.121
12.016250,-2.1302,1.1568,0.0367,2.424
12.032666,-3.2389,0.4249,1.7562,3.709
12.047455,-1.8342,0.4264,2.3609,3.020
12.060855,1.1832,0.5665,2.0836,2.462
12.077255,2.3006,0.3263,0.8657,2.480
12.090453,2.0411,-0.3172,-0.6831,2.176
12.110697,1.2211,-0.9781,-1.1865,1.964
12.127659,0.2559,-1.5072,-0.6951,1.679
12.132767,0.1066,-2.1928,0.2118,2.206
12.148743,-0.3265,-2.6502,1.1258,2.898
12.164017,-0.3903,-3.1210,1.2913,3.400
12.176587,-0.5524,-3.0090,1.1233,3.259
12.191941,-0.3901,-2.8201,0.9390,2.998
12.210470,-0.0620,-2.6126,0.6431,2.691
12.225752,-0.1511,-2.6056,0.4046,2.641
12.237054,-0.3875,-2.7229,0.2108,2.758
12.250190,-0.5967,-2.4704,0.3053,2.560
12.266785,-0.6709,-2.2088,0.3132,2.330
12.280120,-0.4753,-2.0078,0.4859,2.120
12.293197,-0.1454,-1.7320,0.9449,1.978
12.312124,-0.0576,-1.5899,0.8737,1.815
12.327571,-0.1862,-1.6543,0.7662,1.833
12.336903,-0.1966,-1.5552,0.6870,1.712
12.354317,-0.0089,-1.3464,-0.0275,1.347
12.368119,0.4088,-0.7815,-0.4860,1.007
12.380685,0.6088,-0.2021,-0.7893,1.017
12.397488,0.4975,0.2072,-2.0780,2.147
12.409521,0.5454,-0.1140,-2.3317,2.397
12.426160,0.1145,-0.4564,-2.0308,2.085
12.440163,0.1205,-0.0825,-1.8386,1.844
12.454007,0.1031,1.4990,-0.8660,1.734
12.467961,-0.1334,3.9584,0.1523,3.964
12.484005,-0.0744,6.1577,0.0232,6.158
12.495978,0.4408,7.1688,-0.3384,7.190
12.511104,1.1057,6.9673,-0.3052,7.061
12.526194,1.3796,5.6128,-1.1739,5.898
12.539997,1.0127,3.6740,-1.5045,4.097
12.554391,0.2106,1.9219,-0.0147,1.934
12.569996,-0.2459,0.9203,1.5388,1.810
12.584234,-0.3340,0.5945,2.0266,2.138
12.599291,-0.0169,0.5496,1.5710,1.664
12.612140,0.4111,0.0557,0.8968,0.988
12.627540,0.5978,-0.5246,0.2017,0.820
12.643388,0.8094,-1.0683,-0.0777,1.343
12.655187,0.9012,-1.6967,-0.1168,1.925
12.672315,0.7629,-2.3635,-0.0599,2.484
12.688299,0.7114,-3.1004,0.1058,3.183
12.700235,0.6348,-3.5422,0.2323,3.606
12.717114,0.5689,-3.6852,0.1976,3.734
12.727981,0.5104,-3.5129,0.3265,3.565
12.743474,0.6666,-3.2393,0.6194,3.365
12.758531,0.8463,-3.0823,0.6498,3.262
12.771707,0.9116,-3.2713,0.4267,3.423
12.787439,0.8184,-3.3900,0.0878,3.488
12.802771,0.6127,-3.0746,-0.2411,3.144
12.816635,0.2128,-2.5425,-0.2077,2.560
12.830984,-0.1188,-2.3844,0.1267,2.391
12.847235,-0.3424,-2.6052,0.6873,2.716
12.860303,-0.5507,-2.7350,1.1654,3.023
12.875234,-0.4351,-2.0866,0.9845,2.348
12.889850,-0.1324,-1.7060,-0.0727,1.713
12.910470,-0.4776,-1.4850,-1.1971,1.966
12.918085,-0.1654,-0.8747,-2.0773,2.260
12.932390,0.2200,0.4770,-2.6662,2.717
12.947428,0.3737,2.1892,-3.3543,4.023
12.960832,-0.1229,3.6954,-3.3965,5.021
12.975510,-0.5621,4.1021,-1.9502,4.577
12.991318,-0.3694,4.0742,-0.1022,4.092
13.009525,-0.2745,3.6318,2.0157,4.163
13.018883,-0.4753,3.5451,2.5645,4.401
13.035478,-0.7117,5.1227,1.1887,5.307
13.051023,-0.6612,7.6249,-0.3289,7.661
13.063891,-0.3212,7.4581,-1.7525,7.668
13.078337,-1.4660,5.0947,-2.3235,5.788
13.093852,-2.0764,2.8710,-0.3551,3.561
13.111311,-1.0939,1.8248,1.0492,2.372
13.128164,-0.0040,1.1757,2.6340,2.884
13.136844,0.2588,0.6515,2.6492,2.740
13.151818,0.0223,0.1664,1.0045,1.018
13.166294,0.1005,-0.5529,-0.3884,0.683
13.179093,0.2519,-1.3382,-1.1311,1.770
13.195069,0.4916,-2.1715,-1.2146,2.536
13.212034,0.7121,-3.0478,-0.6657,3.200
13.229588,0.7396,-3.6389,-0.0546,3.714
13.236907,0.7675,-3.8011,0.4502,3.904
13.253746,0.6266,-3.7582,0.4347,3.835
13.268029,0.2436,-3.6212,0.4625,3.659
13.284130,-0.1576,-3.6901,0.4344,3.719
13.295975,-0.4099,-3.9444,0.4105,3.987
13.310914,-0.4677,-4.0793,0.4163,4.127
13.328019,-0.2740,-4.0038,0.4699,4.041
13.338450,-0.0681,-3.9577,0.3449,3.973
13.353820,0.0014,-4.1909,-0.0104,4.191
13.369157,0.1325,-4.7612,-0.3817,4.778
13.384930,0.4557,-4.7234,-0.4500,4.767
13.398680,0.6457,-3.0180,-0.1824,3.092
13.413451,-0.1640,0.0779,-0.4482,0.484
13.428597,-0.9766,2.8367,-0.6210,3.064
13.446320,-1.6126,4.4251,-1.2364,4.869
13.454740,-1.0330,4.2615,-2.6625,5.130
13.470646,1.0857,3.3539,-1.8280,3.971
13.486730,2.8168,3.5964,0.0931,4.569
13.499762,3.4186,4.6653,0.7117,5.827
13.515217,2.6521,5.3972,0.7823,6.064
13.528612,0.9862,5.9248,0.5339,6.030
13.544859,-0.2353,6.3341,0.1229,6.340
13.557301,-0.8267,6.1260,-0.1763,6.184
13.570464,-0.6916,5.1388,-0.4059,5.201
13.587980,-0.1964,3.6213,-0.8206,3.718
13.603030,0.4201,2.2616,-0.4166,2.338
13.614673,0.7354,1.5299,0.5749,1.792
13.629576,0.7403,1.2237,1.0928,1.800
13.645973,0.6816,0.8039,1.1044,1.527
13.659987,0.9239,0.0903,1.2112,1.526
13.673950,0.8933,-0.6327,1.3865,1.766
13.688186,0.8484,-1.0944,1.3713,1.949
13.711626,0.7630,-1.5246,1.0953,2.026
13.718260,0.8734,-2.1557,1.2790,2.654
13.732252,1.1025,-2.9685,1.3986,3.462
13.747808,1.1955,-3.6934,1.0604,4.024
13.761079,1.4754,-4.2721,1.0263,4.635
13.775300,1.5026,-4.6137,1.0239,4.959
13.791409,1.5227,-4.5364,0.3653,4.799
13.812276,1.2452,-4.2157,-0.0526,4.396
13.817857,1.2914,-4.1375,0.2924,4.344
13.834157,1.3971,-4.0263,0.5818,4.301
13.848501,1.3946,-3.6467,0.4865,3.934
13.861940,1.1765,-3.0001,0.3795,3.245
13.877295,1.0321,-2.2956,0.4113,2.550
13.892474,1.0137,-1.6380,0.5185,1.995
13.909585,1.0637,-1.2565,0.6066,1.754
13.926019,1.0235,-0.6191,0.3778,1.254
13.933541,0.9350,0.0148,0.3131,0.986
13.950573,0.5653,0.3085,-0.0004,0.644
13.965168,-0.2301,0.6983,-0.7490,1.050
13.977448,0.3689,1.7023,-2.3494,2.925
13.993250,1.4513,2.7674,-4.3036,5.318
14.010659,1.3066,3.6853,-5.7285,6.936
14.027033,0.1471,4.9798,-4.5977,6.779
14.037401,-1.0167,6.5839,-3.3274,7.447
14.052340,-1.1480,7.7989,-0.6574,7.910
14.065441,0.5620,7.3473,0.6955,7.402
14.081906,1.6801,6.4057,-0.1805,6.625
14.093884,2.1090,5.8840,-1.4397,6.414
14.110597,1.9527,5.5925,-1.5844,6.132
14.125047,1.7522,4.7558,-1.4639,5.276
14.137337,1.6144,3.6345,-1.2241,4.161
14.153020,1.1258,2.2121,-1.1621,2.741
14.168488,0.6948,1.0590,-0.8296,1.514
14.182576,0.6571,0.0401,-0.1175,0.669
14.197611,0.8736,-0.8983,0.3376,1.298
14.211934,1.1744,-1.7479,0.4089,2.145
14.227732,1.0091,-2.4701,0.3793,2.695
14.240611,0.5536,-3.1385,-0.1529,3.191
14.253882,0.3187,-3.6439,-0.6990,3.724
14.271162,0.2702,-3.8520,-0.5137,3.895
14.285757,0.3410,-3.9286,0.1204,3.945
14.297283,0.1890,-3.8396,0.7497,3.917
14.314129,-0.0169,-3.6009,1.1024,3.766
14.326950,-0.1139,-3.1727,1.1924,3.391
14.343590,-0.0374,-2.6935,1.1817,2.942
14.357807,-0.0133,-2.2019,0.8825,2.372
14.371041,-0.0743,-1.6919,0.6510,1.814
14.385857,-0.0370,-1.0803,0.7547,1.318
14.401912,-0.1458,-0.4609,0.8984,1.020
14.414335,-0.4441,0.2001,1.0787,1.184
14.430158,-0.6256,0.6097,0.9249,1.272
14.444176,-0.7376,0.8729,0.8794,1.442
14.457571,-0.7239,1.0226,1.0627,1.643
14.472310,0.4401,1.5676,0.7700,1.801
14.488094,1.0564,4.2931,0.1036,4.422
14.501958,0.4719,6.5206,-1.4991,6.707
14.518622,-0.6597,4.9612,-3.4267,6.066
14.530894,1.1957,1.3749,-7.0171,7.250
14.548614,5.2606,-2.0768,-5.7997,8.101
14.561049,6.9907,-4.0544,0.9880,8.142
14.573632,3.4808,-2.0452,3.9219,5.628
14.590422,0.4543,2.2339,2.8592,3.657
14.604342,-1.7865,5.1812,-1.4297,5.664
14.617443,-1.3322,4.6871,-4.7222,6.785
14.632731,1.2244,2.6737,-4.0401,4.997
14.648190,1.7648,1.6328,-1.8521,3.035
14.662091,1.9628,0.7927,0.0754,2.118
14.676895,1.5717,0.0508,1.2237,1.993
14.690716,1.2591,-0.4022,1.2004,1.786
14.707472,1.1293,-0.8672,0.4604,1.496
14.727145,1.2914,-1.5101,-0.0602,1.988
14.732973,1.4780,-2.1129,-0.1766,2.585
14.750160,1.5592,-2.4863,-0.0833,2.936
14.763806,1.6126,-2.7538,0.2613,3.202
14.777086,1.6244,-2.6500,0.4550,3.141
14.792226,1.5871,-2.2711,0.3304,2.790
14.810072,1.3985,-1.9172,0.2009,2.382
14.826573,1.2431,-1.5416,0.3514,2.011
14.837474,1.2933,-1.1055,0.3237,1.732
14.852752,1.3199,-0.6506,0.2359,1.490
14.866648,1.2630,-0.2868,0.2063,1.311
14.880320,1.0350,-0.3767,0.3289,1.149
14.892717,0.7861,-0.6099,0.6629,1.196
14.910483,0.6680,-0.7144,1.0161,1.410
14.927396,0.6647,-0.4767,1.3214,1.554
14.936795,0.8157,-0.1585,1.5460,1.755
14.953143,0.9382,-0.0229,1.5127,1.780
14.968652,0.8260,-0.0283,1.2494,1.498
14.982629,0.7146,0.0843,0.8060,1.080
14.997217,0.8108,0.3556,0.4182,0.979
15.011436,1.1287,0.6387,0.5208,1.398
15.026706,1.1903,0.8305,0.7499,1.634
15.039977,1.4081,0.8577,1.1814,2.028
15.053036,1.6018,1.2744,1.3378,2.445
15.069220,2.7382,2.8222,0.2296,3.939
15.084815,3.3751,4.4032,-2.2689,5.994
15.097826,3.4739,4.1870,-5.3488,7.629
15.113577,2.4167,1.6897,-5.4597,6.205
15.127077,0.0078,-0.8962,-3.1440,3.269
15.144437,-1.8845,-2.7770,-0.3577,3.375
15.155097,-2.3098,-3.2390,0.9077,4.080
15.169863,-0.1938,-1.3588,1.0479,1.727
15.185058,0.9085,1.8965,0.0368,2.103
15.200307,0.8623,4.3885,-2.7446,5.247
15.213144,0.7088,4.2858,-4.2885,6.104
15.229320,0.2634,2.1687,-3.6430,4.248
15.244521,-0.4789,0.3316,-2.0720,2.152
15.255769,-0.7883,-0.7139,0.1943,1.081
15.275029,-0.9645,-1.0453,1.5799,2.126
15.287272,-0.8923,-0.9359,1.5887,2.048
15.300484,-0.2218,-0.8913,0.6928,1.150
15.317557,0.2275,-1.1287,-0.3175,1.194
15.329797,0.2563,-1.5047,-1.2261,1.958
15.344857,0.2682,-1.7899,-1.3959,2.286
15.359008,0.0772,-2.1015,-1.0710,2.360
15.371679,-0.1088,-2.3362,-0.6206,2.420
15.389163,-0.1452,-2.4616,-0.3963,2.498
15.404269,0.0703,-2.3912,-0.2628,2.407
15.416400,0.2374,-2.2137,-0.5253,2.288
15.431492,0.1507,-2.1670,-1.0006,2.392
15.447851,0.0509,-2.2367,-0.9368,2.425
15.461142,-0.0404,-2.2909,-0.5503,2.356
15.474888,-0.0172,-2.3888,-0.0712,2.390
15.489570,0.0985,-2.8227,0.2840,2.839
15.503637,0.1724,-3.3802,0.7737,3.472
15.519060,0.1926,-3.5206,0.8897,3.636
15.532963,0.3127,-3.1707,0.7639,3.276
15.548153,0.2625,-2.4647,0.5199,2.533
15.562917,0.2721,-1.6539,0.4349,1.732
15.576528,0.4524,-1.0369,0.6040,1.282
15.592454,0.7277,-0.4916,0.8953,1.254
15.605916,0.8330,0.2486,1.2674,1.537
15.620292,0.6817,0.8572,1.1570,1.593
15.637883,0.5748,0.9301,0.7562,1.329
15.650701,0.4477,0.5352,0.3013,0.760
15.663763,0.3336,0.3460,0.5138,0.704
15.679267,0.2593,0.4533,0.6330,0.821
15.692972,0.3671,0.8976,0.4017,1.050
15.706594,0.1773,1.5161,-0.1888,1.538
15.724780,-0.0916,1.6834,-1.2985,2.128
15.735775,0.1369,1.0096,-2.9708,3.141
15.752153,0.3712,-0.2830,-3.2771,3.310
15.765567,-0.1590,-1.2055,-3.5874,3.788
15.780803,-0.2081,-1.5737,-3.3187,3.679
15.793953,0.2061,-0.4349,-0.5134,0.704
15.810599,0.4972,2.2415,2.0224,3.060
15.827051,0.1619,5.7205,1.5290,5.923
15.844255,-0.9617,7.2701,-0.9963,7.401
15.853494,0.2707,5.3758,-2.9186,6.123
