time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.808852,-1.1590,-1.0944,0.6154,1.709
1.822262,-0.7736,-1.2464,0.5323,1.561
1.838168,-0.5372,-1.3744,0.5221,1.565
1.852281,-0.3909,-1.4121,0.5083,1.551
1.866745,-0.0765,-1.5219,0.4169,1.580
1.881088,0.1014,-1.6797,0.3028,1.710
1.895694,0.3086,-2.0560,0.3370,2.106
1.909494,0.4930,-2.6131,0.4319,2.694
1.926573,0.5747,-3.1090,0.4213,3.190
1.939713,0.3357,-3.0423,0.5573,3.111
1.953686,-0.0316,-2.2881,0.7658,2.413
1.967732,-0.1438,-1.5934,1.2405,2.024
1.982273,-0.3274,-1.2655,1.0333,1.666
1.997287,-0.5655,-1.0480,0.6857,1.374
2.012027,-0.6456,-0.8390,0.5176,1.178
2.025986,-0.4849,-0.7852,0.5359,1.067
2.041062,0.0074,-1.3301,0.8204,1.563
2.055644,0.5549,-2.4868,0.4081,2.580
2.071012,0.6581,-3.0500,0.0075,3.120
2.085938,0.1922,-2.5294,-0.0484,2.537
2.099642,-0.7593,-0.6787,1.1333,1.524
2.114163,-2.0341,1.2108,1.7514,2.945
2.128267,-2.8816,2.6067,1.8010,4.283
2.150439,-2.4354,3.0725,1.3606,4.150
2.157015,-1.9086,2.9832,0.0793,3.542
2.172025,-1.1138,2.7315,0.4000,2.977
2.186255,-0.8183,2.4654,1.3683,2.936
2.200503,-0.8417,1.7887,1.8255,2.691
2.215502,-1.3847,1.2018,1.7722,2.550
2.230918,-1.7513,0.9710,1.4773,2.488
2.247200,-1.5419,0.7549,1.1311,2.056
2.259292,-0.9246,0.2292,0.7382,1.205
2.273089,-0.0913,0.6288,-1.3287,1.473
2.288789,2.6222,2.3435,1.1125,3.689
2.302634,4.0653,3.0440,2.2405,5.551
2.316537,2.0263,3.1642,-5.4310,6.604
2.332496,0.4606,2.8365,-5.7956,6.469
2.347940,1.7138,1.4859,-2.0125,3.032
2.359385,0.3121,1.3575,0.3643,1.440
2.374896,-2.8763,1.5577,1.3737,3.548
2.389238,-3.5153,2.0085,2.4043,4.709
2.405937,-3.1896,2.9258,2.4775,4.987
2.418156,-0.9246,2.2197,1.0330,2.617
2.433459,1.2945,0.5619,-0.0192,1.411
2.448114,2.3235,-0.7977,-0.8498,2.599
2.462117,2.1862,-1.4642,-1.2026,2.893
2.476949,1.5573,-1.6516,-0.9852,2.475
2.491146,0.8024,-1.7004,-0.1844,1.889
2.506057,0.4285,-1.6533,0.5096,1.782
2.520706,0.4331,-1.6618,0.7268,1.865
2.534861,0.4867,-1.8294,0.5374,1.968
2.548605,0.4052,-2.0891,0.3245,2.153
2.564617,0.6362,-2.3949,0.1694,2.484
2.577450,0.5423,-2.4535,0.0038,2.513
2.592631,0.7003,-2.3871,-0.1356,2.491
2.607647,1.0244,-2.2992,-0.0080,2.517
2.622649,0.9632,-2.5804,0.0230,2.754
2.637168,0.7112,-3.2202,-0.0416,3.298
2.650706,0.3067,-4.0573,0.2617,4.077
2.665830,0.0033,-4.7626,0.3170,4.773
2.680630,0.0176,-4.8791,-0.0293,4.879
2.694074,-0.1089,-4.2349,-0.0050,4.236
2.709398,0.2566,-3.1549,0.7704,3.258
2.723783,1.1538,-2.4852,1.2579,3.015
2.738619,1.7237,-2.1116,1.1486,2.958
2.752569,1.5429,-1.4003,0.5227,2.148
2.766889,0.4859,-0.3163,0.2179,0.619
2.782437,-0.5619,0.8422,0.1753,1.027
2.795425,-0.4231,1.7451,0.4795,1.859
2.810781,-0.1768,2.7103,0.1665,2.721
2.825059,-0.2917,3.6092,-0.4803,3.653
2.839627,-0.1929,4.1874,-1.8843,4.596
2.855051,0.6304,4.1562,-3.1020,5.224
2.869375,1.7040,3.1351,-3.3712,4.909
2.883373,0.8181,2.6171,-1.8630,3.315
2.898735,-1.2268,4.1576,-0.3623,4.350
2.912633,-4.7406,6.8999,1.4568,8.497
2.928181,-3.9105,6.2780,-0.2519,7.401
2.941431,0.0854,4.4813,-1.7980,4.829
2.956903,2.0819,3.5448,0.8781,4.204
2.970875,4.2810,2.4667,4.0458,6.386
2.986162,3.6406,1.5759,4.0069,5.638
2.999160,1.6425,1.0318,2.2954,3.005
3.014752,-0.3048,0.6251,0.1364,0.709
3.029103,-1.5287,0.1954,-1.6246,2.239
3.049898,-2.0793,-0.6628,-1.8433,2.857
3.058985,-2.1915,-1.7920,-1.0933,3.035
3.072258,-1.8834,-2.8115,-0.4833,3.418
3.086858,-1.5017,-3.3511,-0.1637,3.676
3.100988,-1.3591,-3.1530,0.1698,3.438
3.115734,-1.5788,-2.4495,0.5448,2.965
3.130430,-1.3397,-1.7695,0.3184,2.242
3.147248,-1.6419,-1.5372,0.3368,2.274
3.159208,-1.4157,-1.9247,-0.5064,2.442
3.173879,-0.5109,-2.5518,-0.2692,2.616
3.189033,0.2841,-3.2026,-0.4508,3.247
3.207354,0.6504,-3.8369,-0.8311,3.979
3.217665,0.6531,-4.1869,-0.7949,4.311
3.233074,0.3327,-4.3327,-0.3301,4.358
3.247519,-0.0499,-4.3448,0.0903,4.346
3.261483,-0.1252,-4.0400,0.4988,4.073
3.275694,0.1137,-3.6969,0.7850,3.781
3.289499,0.1150,-2.9086,1.3201,3.196
3.306892,-0.0559,-1.6326,2.0823,2.647
3.319323,-0.4211,-0.1877,2.4733,2.516
3.333524,-0.9481,0.9918,1.8825,2.329
3.347483,-1.1576,1.7652,0.5299,2.176
3.363323,-1.1876,2.0070,-0.5775,2.403
3.377447,-1.2640,1.9115,-0.3692,2.321
3.392501,-1.3724,2.4137,1.4798,3.146
3.407072,-1.6862,3.6285,1.4424,4.253
3.421411,-1.9299,4.1442,0.0353,4.572
3.436023,-1.4138,3.3584,-2.9393,4.682
3.451714,1.1305,5.0904,-4.9173,7.167
3.463989,5.6480,5.9108,2.3450,8.505
3.478972,5.1135,5.5639,-3.6931,8.411
3.493503,1.0673,4.9900,-3.3639,6.112
3.507677,0.0024,3.1837,-0.5791,3.236
3.521886,-1.3403,2.3479,0.5248,2.754
3.536439,-3.7658,2.2532,3.3557,5.524
3.551824,-4.5594,1.8441,3.8483,6.245
3.566046,-3.2807,1.1752,1.8778,3.959
3.580808,-1.2318,0.3448,0.5919,1.409
3.595238,0.3423,-0.4894,-0.1807,0.624
3.609703,1.1762,-1.2238,-0.6710,1.825
3.623976,1.2712,-1.9201,-0.8636,2.459
3.639073,1.3023,-2.6373,-0.7914,3.046
3.653443,1.4011,-3.0547,-0.8683,3.471
3.668301,1.5793,-3.1736,-1.2458,3.757
3.681890,1.8421,-3.0624,-0.9294,3.693
3.697375,1.6224,-2.6031,-0.5147,3.110
3.710829,1.7892,-2.1902,-0.0774,2.829
3.725719,1.9921,-2.2611,-0.0116,3.014
3.740699,2.0925,-2.5035,0.0771,3.264
3.755800,1.3463,-2.5729,-0.0141,2.904
3.769788,0.0345,-2.7485,-0.2509,2.760
3.784545,-0.5669,-2.9929,-0.4637,3.081
3.798880,-1.2644,-3.3827,-1.0184,3.752
3.814155,-0.5618,-3.9910,-0.7552,4.100
3.826859,0.6760,-4.0682,0.1713,4.128
3.849131,1.0687,-3.3235,0.8592,3.595
3.856694,0.4316,-2.3865,1.4185,2.810
3.871024,0.8161,-1.6817,1.3817,2.325
3.886202,1.2862,-1.2087,1.0958,2.078
3.900280,1.7150,-0.5675,0.6030,1.904
3.915358,1.5925,0.4977,0.8446,1.870
3.929765,1.8778,1.8650,1.0221,2.837
3.947454,0.9580,3.3639,1.3022,3.732
3.958124,0.0673,4.3300,-0.5902,4.371
3.973400,-0.0306,4.6757,-3.2229,5.679
3.987898,0.5365,3.9447,-3.6915,5.429
4.001842,0.7556,2.7486,-4.1161,5.007
4.016108,-0.8430,1.6894,-3.0506,3.588
4.031929,-2.4057,1.0795,-0.8598,2.773
4.047751,-3.9544,3.4427,0.7159,5.292
4.060791,-4.6115,6.0070,3.2315,8.234
4.075021,-0.7214,5.5341,1.9661,5.917
4.089584,1.5909,4.6182,0.7770,4.946
4.103308,2.1848,2.9350,1.3238,3.891
4.118061,2.4275,1.0538,1.5156,3.050
4.132695,1.1879,-0.1370,1.6350,2.026
4.148817,-0.3392,-0.6851,1.1209,1.357
4.162523,-1.3568,-0.9172,0.6838,1.775
4.175932,-2.0516,-1.0294,-0.2772,2.312
4.192364,-1.8399,-1.3509,-0.9308,2.465
4.205754,-1.5640,-1.6094,-1.6068,2.760
4.219507,-0.9305,-1.9963,-1.7499,2.813
4.234110,-0.2566,-2.6446,-1.9943,3.322
4.249067,0.0620,-3.2658,-1.6906,3.678
4.265742,0.1695,-3.3783,-0.8100,3.478
4.278700,-0.3358,-3.0820,0.8528,3.215
4.292390,-0.9217,-2.8284,1.9442,3.554
4.307384,-1.4310,-2.7338,1.4037,3.390
