time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.818875,-0.2955,-0.3051,0.7344,0.848
1.833557,-0.4725,-0.3697,0.6640,0.895
1.847128,-0.4502,-0.4156,1.0791,1.241
1.861949,-0.0913,-0.3319,1.5724,1.610
1.879263,0.2110,0.2706,1.9238,1.954
1.892079,0.3227,1.1635,2.2578,2.560
1.906345,0.2119,1.8875,2.3841,3.048
1.920692,-0.6625,2.4220,2.3192,3.418
1.935346,-0.9049,2.5310,3.0726,4.082
1.949608,-0.5139,1.9925,2.5242,3.257
1.963887,-0.4572,2.0309,2.1003,2.957
1.977942,-0.9838,2.9619,1.3303,3.393
1.993580,-1.6836,4.2075,-0.0015,4.532
2.007706,-2.3687,4.8339,-0.7470,5.435
2.022233,-1.5636,4.1787,-0.6719,4.512
2.036685,-1.5433,2.5059,-0.7238,3.031
2.051198,-1.4738,0.9425,-1.3767,2.226
2.066717,-1.1905,-0.1551,-1.6842,2.068
2.080443,-0.8645,-1.0154,-2.0061,2.409
2.095453,-0.3474,-1.2513,-2.4093,2.737
2.108679,0.6843,-0.9409,-2.6984,2.939
2.123780,1.9533,-0.3371,-2.6347,3.297
2.138221,2.3065,0.1321,-1.9197,3.004
2.153314,1.9938,0.1455,-0.7414,2.132
2.167641,1.2536,0.1494,-0.0704,1.264
2.182028,0.3431,-0.0543,-0.2384,0.421
2.196478,-0.2800,-0.6166,-0.5286,0.859
2.210226,-0.6526,-1.2931,-0.8044,1.657
2.226982,-0.6411,-1.7087,-0.8070,1.995
2.240272,-0.2139,-2.3591,-0.5629,2.435
2.254007,0.2024,-2.4874,-0.1080,2.498
2.273327,-0.2426,-2.5768,0.0863,2.590
2.284112,-0.0709,-2.6243,0.0153,2.625
2.298290,0.6506,-2.8516,-0.0093,2.925
2.313356,1.2262,-2.7116,0.1563,2.980
2.326965,1.5583,-2.4190,0.2799,2.891
2.342081,1.8300,-2.0087,0.2194,2.726
2.355497,0.6171,-1.7259,0.6866,1.957
2.371140,0.2221,-1.5395,0.7374,1.721
2.385634,0.4658,-1.7705,0.8643,2.024
2.400447,0.5741,-1.4941,1.2589,2.036
2.414451,0.8266,-0.9824,1.2112,1.765
2.429047,0.8470,-0.4592,0.9113,1.326
2.442973,0.6769,-0.2203,0.7895,1.063
2.457813,0.3718,-0.0755,0.7910,0.877
2.472573,0.1417,-0.1364,0.7567,0.782
2.486441,-0.2443,0.1141,0.8796,0.920
2.501349,-0.6420,0.9306,0.7873,1.378
2.516183,-1.1375,2.0723,0.9099,2.533
2.530875,-1.2387,3.1105,1.0513,3.509
2.546389,-0.8861,3.8380,1.0089,4.066
2.559817,-0.0456,3.2963,1.4722,3.610
2.574417,1.3623,1.7975,2.5213,3.383
2.589175,0.8662,1.7733,2.9737,3.569
2.605348,1.0763,2.2347,3.1333,3.996
2.617750,0.7829,3.8074,1.9477,4.348
2.632357,1.1031,4.0812,-1.2467,4.408
2.647749,1.4434,2.8251,-3.0506,4.401
2.660580,1.5941,0.5662,-3.2152,3.633
2.678774,1.2623,-1.7214,-2.7805,3.505
2.689842,0.0611,-2.6678,-1.9512,3.306
2.706210,-0.9491,-1.9685,-1.0911,2.443
2.718376,-1.7400,0.2630,-0.7525,1.914
2.733146,-1.5373,2.9614,-1.2446,3.561
2.748323,-0.1470,3.9784,-1.4040,4.221
2.762277,0.8046,2.9506,-1.9970,3.653
2.776655,1.1187,1.1293,-1.4419,2.146
2.791521,1.0758,-0.7672,-0.7613,1.525
2.806063,1.3809,-2.4502,-0.4585,2.850
2.820879,1.0759,-3.7462,0.1760,3.902
2.835630,0.2839,-4.2488,0.7551,4.325
2.849146,0.9758,-4.7580,0.0739,4.858
2.864618,0.3757,-4.4442,0.1214,4.462
2.880848,-0.4092,-3.8685,-0.0592,3.891
2.897552,-1.6965,-2.7498,-0.2073,3.238
2.908213,-2.4394,-2.0501,0.0401,3.187
2.922981,-2.2815,-1.6243,0.4866,2.843
2.937056,-1.8788,-1.1867,0.6849,2.325
2.951549,-1.2385,-0.9017,0.9921,1.825
2.966811,-0.4630,-0.8528,1.1037,1.470
2.983681,-0.1390,-0.9260,1.0825,1.431
2.995128,-0.0610,-0.9532,0.9642,1.357
3.009523,-0.1615,-0.9229,0.9132,1.308
3.024256,-0.2396,-0.7035,0.6612,0.995
3.038374,-0.2384,-0.3220,0.4003,0.566
3.053384,-0.1909,0.4487,0.4825,0.686
3.068313,-0.2891,1.3995,1.1172,1.814
3.082401,-0.3461,2.3850,1.9125,3.077
3.097542,-0.1954,3.1121,2.4242,3.950
3.111456,-0.0944,3.2209,2.4750,4.063
3.126679,-0.3592,2.6125,2.3690,3.545
3.140861,-1.0124,2.2287,1.7884,3.032
3.155450,-1.3178,2.8712,1.9145,3.694
3.170313,-1.0468,4.4025,0.7757,4.591
3.184801,-1.4625,5.6414,-2.9196,6.518
3.199013,-2.0832,5.3720,-3.8283,6.918
3.213304,-1.1911,2.3433,-3.1249,4.083
3.228136,-0.2368,-0.4521,-1.7600,1.832
3.241670,0.4849,-1.5782,-0.8286,1.847
3.257125,1.1041,-1.3200,-0.1531,1.728
3.271455,2.0083,-0.3050,-0.2822,2.051
3.285135,2.5005,1.0070,-1.3034,2.994
3.299818,1.8431,1.8825,-2.4008,3.564
3.315330,0.7635,1.8207,-2.5702,3.241
3.329633,-0.0547,0.4723,-2.0439,2.098
3.344406,-0.1846,-0.8457,-0.9977,1.321
3.358068,0.1930,-2.2660,-0.3191,2.296
3.373422,0.5328,-3.3467,-0.0894,3.390
3.387455,0.5608,-3.8572,0.0338,3.898
3.402980,0.6370,-4.0916,0.0508,4.141
3.417010,0.4346,-4.1750,-0.0839,4.198
3.431443,0.3600,-4.1951,-0.1239,4.212
3.447618,0.3068,-4.0371,0.0147,4.049
3.460026,0.4786,-3.6964,0.2101,3.733
3.475084,0.7352,-3.1370,0.3314,3.239
3.497143,1.0671,-2.4529,0.4450,2.712
3.504456,1.2729,-1.8022,0.5239,2.268
3.518282,1.2404,-1.2344,0.5124,1.823
3.533497,1.1762,-0.7740,0.7616,1.601
3.546935,0.9873,-0.5587,1.3747,1.782
3.562096,0.4171,-0.1555,1.7094,1.766
3.578099,-0.1340,0.2657,1.7194,1.745
3.590679,-0.5294,0.4946,1.4975,1.664
3.605730,-0.5257,0.8456,1.3877,1.708
3.620303,-0.2450,1.2610,1.4415,1.931
3.634997,-0.2615,2.1723,1.5009,2.653
3.649928,-0.3638,3.2125,1.7776,3.689
3.663354,-0.1687,3.5232,2.0806,4.095
3.677653,1.0188,3.3420,1.9414,3.997
3.692325,-0.2153,3.1344,2.4508,3.985
3.707229,1.5437,2.4916,1.7391,3.408
3.721804,0.5420,4.3756,0.6961,4.464
3.737078,-1.2979,6.7898,-4.1551,8.065
3.751085,-0.4249,5.7391,-6.1655,8.434
3.765630,0.3139,1.3714,-4.5896,4.800
3.783716,-0.4084,-2.0831,-3.6829,4.251
3.794872,-1.0176,-3.3103,-1.2783,3.692
3.809297,-1.7967,-2.0828,1.0129,2.931
3.823694,-1.3660,0.9697,1.1119,2.011
3.838343,0.4810,3.8214,-1.5462,4.150
3.853194,1.7163,4.2919,-3.6375,5.882
3.867581,1.6992,2.0202,-2.9617,3.967
3.880998,1.3238,-0.6426,-1.8490,2.363
3.895894,0.8861,-2.7110,-1.0902,3.053
3.910021,0.3611,-4.1193,-0.1419,4.138
3.924745,0.4120,-5.1706,0.5505,5.216
3.939800,-1.7183,-4.4886,0.5540,4.838
3.954464,0.9916,-6.4427,0.3787,6.530
3.969077,0.7589,-5.8236,-0.2321,5.877
3.983482,-0.7117,-4.0453,0.0574,4.108
3.997976,-1.4433,-2.8230,0.2729,3.182
4.013686,-1.3024,-2.2551,0.7079,2.699
4.026805,-1.2794,-1.6122,1.1641,2.365
4.041622,-0.6472,-1.4436,1.1313,1.945
4.056156,-0.2582,-1.2996,1.1671,1.766
4.070678,0.0298,-1.1268,1.2898,1.713
4.084664,0.1524,-0.5753,1.1929,1.333
4.099435,-0.2647,0.4221,0.9286,1.054
4.115043,-0.5289,1.0757,0.6386,1.358
4.127831,-0.4866,1.4691,0.5601,1.646
4.143350,-0.0608,1.8885,0.5674,1.973
4.158018,0.6710,2.2828,1.1121,2.626
4.172283,0.8913,2.9040,2.4249,3.887
4.187413,0.7084,3.3230,3.6406,4.980
4.201328,-0.2558,3.3874,4.1532,5.366
4.215502,-1.5591,3.0348,3.6552,5.000
4.230104,-2.5716,2.6305,3.1033,4.813
4.245009,-3.5693,2.8124,1.8715,4.914
4.259144,-3.2273,3.9312,-0.3466,5.098
4.274035,-2.9822,6.1109,-5.9945,9.065
4.288507,-2.8123,5.7036,-8.2448,10.412
4.302557,-0.4982,3.3010,-5.8996,6.779
4.317456,1.9831,0.2395,-3.3748,3.922
4.331821,3.2307,-0.6588,-1.2649,3.532
4.346596,3.9010,-0.0064,1.1401,4.064
4.361256,3.3947,1.2786,2.3505,4.322
4.376103,1.2217,2.5914,0.1012,2.867
4.390559,-0.5341,2.8428,-3.4708,4.518
4.407513,-1.4579,2.1011,-4.3348,5.033
4.419794,-0.8159,-0.3169,-2.6925,2.831
4.433130,-0.2349,-2.4138,-0.7039,2.525
4.448877,0.0177,-4.1384,0.9575,4.248
4.462321,0.4498,-5.4850,1.3708,5.672
4.478019,0.4435,-6.1161,1.2720,6.263
4.492310,0.3408,-6.2562,0.4440,6.281
4.507598,0.2705,-6.2259,0.0025,6.232
4.521387,0.0278,-5.8702,-0.1965,5.874
4.535453,-0.0287,-4.9865,-0.7506,5.043
4.550070,1.6930,-4.2594,-0.5607,4.618
4.565488,0.8489,-3.0803,0.4455,3.226
4.581000,1.9127,-2.3839,0.6245,3.120
4.594878,2.3396,-1.2734,0.8026,2.782
4.608466,2.1345,-0.2928,1.0566,2.400
4.626238,1.7436,0.4599,1.5387,2.371
4.636427,1.2165,0.8234,1.5503,2.136
4.657375,0.6063,0.7764,1.4206,1.729
4.666074,0.0652,0.6590,1.3907,1.540
4.680637,-0.3446,1.0383,1.1855,1.613
4.703381,-0.6113,1.9711,0.8722,2.240
4.709479,-0.8061,3.8677,0.6900,4.011
