time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.436961,0.0679,-0.0045,0.0451,0.082
3.448719,0.0449,-0.0376,0.0877,0.105
3.464790,0.0314,-0.0942,0.1173,0.154
3.476460,0.0464,-0.0892,0.1487,0.179
3.493627,0.0422,-0.0366,0.1248,0.137
3.509956,0.0666,0.0058,0.0643,0.093
3.522590,0.0870,-0.0094,0.0154,0.089
3.537365,0.1166,-0.0473,0.0280,0.129
3.550478,0.0698,-0.0523,0.0313,0.093
3.565182,0.0472,-0.0291,-0.0085,0.056
3.580293,0.0386,-0.0203,-0.0729,0.085
3.595094,0.0586,0.0178,-0.0557,0.083
3.609265,0.0870,0.0231,0.0037,0.090
3.624521,0.0969,0.0326,0.0293,0.106
3.639101,0.0877,0.0325,0.0265,0.097
3.652837,0.0548,-0.0059,0.0420,0.069
3.667869,0.0261,-0.0203,0.0565,0.066
3.680646,0.0406,-0.0107,0.0706,0.082
3.696776,0.0930,0.0085,0.0561,0.109
3.711139,0.1410,-0.0059,0.0330,0.145
3.724277,0.1547,-0.0155,0.0047,0.156
3.741098,0.1164,-0.0347,-0.0193,0.123
3.755673,0.0974,-0.0299,-0.0341,0.107
3.768020,0.1213,-0.0538,-0.0589,0.145
3.783605,0.1118,-0.0393,-0.0032,0.119
3.797627,0.1021,-0.0440,0.0239,0.114
3.813063,0.1355,-0.0576,0.0709,0.163
3.828182,0.1974,-0.0713,0.0888,0.228
3.840891,0.1687,-0.0815,0.0358,0.191
3.856580,0.1023,-0.0630,-0.0408,0.127
3.870764,0.0452,-0.0486,-0.0356,0.075
3.884137,0.0303,-0.0528,0.0891,0.108
3.899472,0.0879,-0.0578,0.0489,0.116
3.912581,0.1638,-0.0773,-0.0033,0.181
3.927166,0.2206,-0.0727,0.0198,0.233
3.949130,0.1963,-0.0682,0.0664,0.218
3.960509,0.1152,-0.0589,0.0843,0.154
3.972989,0.0813,-0.0304,0.0797,0.118
3.987365,0.0625,0.0069,0.0846,0.105
4.000383,0.0625,-0.0030,0.0623,0.088
4.016415,0.1153,-0.0226,0.0362,0.123
4.031136,0.1286,-0.0183,0.0338,0.134
4.049011,0.1083,-0.0091,0.0209,0.111
4.059506,0.0878,-0.0526,0.0854,0.133
4.074369,0.0810,0.0044,0.0677,0.106
4.089514,0.0608,0.0315,-0.0121,0.070
4.104785,0.0588,0.0413,0.0079,0.072
4.116618,0.0758,0.0261,-0.0061,0.080
4.132666,0.0640,0.0025,0.0069,0.064
4.149746,0.0618,-0.0121,0.0530,0.082
4.161976,0.0256,0.0212,0.0565,0.066
4.176095,0.0336,0.0209,0.0512,0.065
4.192908,0.0554,0.0063,0.0312,0.064
4.204189,0.0389,-0.0226,0.0385,0.059
4.221116,0.0273,-0.0131,0.0167,0.035
4.235574,0.0256,0.0101,-0.0101,0.029
4.251642,0.0477,0.0148,0.0053,0.050
4.263283,0.0603,0.0057,0.0533,0.081
4.278426,0.0443,0.0057,0.0439,0.063
4.292779,0.0332,0.0105,0.0295,0.046
4.307057,0.0650,0.0057,0.0432,0.078
4.319420,0.0727,0.0201,0.0182,0.078
4.335872,0.0376,0.0195,-0.0218,0.048
4.349498,0.0316,-0.0043,-0.0005,0.032
4.362777,0.0402,-0.0179,0.0013,0.044
4.380320,0.0965,0.0014,0.0124,0.097
4.409926,0.0954,0.0208,0.0076,0.098
4.410676,-0.0099,0.0013,-0.0550,0.056
4.422723,-0.0332,-0.0031,-0.0233,0.041
4.437076,-0.0373,0.0117,-0.0254,0.047
4.450531,0.0256,0.0121,-0.0516,0.059
4.466533,-0.0021,-0.0209,-0.0404,0.046
4.479772,-0.0346,-0.0103,0.0186,0.041
4.494643,-0.0288,-0.0002,0.0108,0.031
4.509209,0.0202,-0.0374,0.0227,0.048
4.523036,0.0363,-0.0615,-0.0374,0.081
4.540450,-0.0140,-0.0466,-0.0596,0.077
4.553412,-0.0973,-0.0179,-0.0593,0.115
4.567011,-0.1528,-0.0071,-0.0168,0.154
4.582574,-0.1220,-0.0394,0.0564,0.140
4.596698,-0.0051,-0.0533,0.0320,0.062
4.612558,0.0300,-0.0482,-0.0010,0.057
4.626033,0.0369,-0.0479,-0.0292,0.067
4.641585,0.0295,-0.0332,-0.0239,0.050
4.657179,0.0076,-0.0281,-0.0426,0.052
4.670269,0.0091,-0.0518,-0.0227,0.057
4.682312,0.0241,-0.0515,-0.0310,0.065
4.700774,-0.0277,-0.0369,-0.0244,0.052
4.712574,0.0014,-0.0415,-0.0170,0.045
4.726416,-0.0082,-0.0319,-0.0089,0.034
4.749082,0.0309,-0.0414,-0.0288,0.059
4.757073,0.0457,-0.0413,-0.0484,0.078
4.772719,0.0274,-0.0509,-0.0586,0.082
4.787557,0.0090,-0.0412,-0.0209,0.047
4.800114,0.0146,-0.0460,-0.0017,0.048
4.815420,0.0253,-0.0460,-0.0011,0.053
4.828534,0.0454,-0.0550,0.0428,0.083
4.849736,0.0337,-0.0742,0.0496,0.095
4.860877,0.0018,-0.0504,0.0703,0.087
4.873971,0.0038,-0.0410,0.0780,0.088
4.887617,0.0057,-0.0507,0.0863,0.100
4.902361,0.0311,-0.0223,0.0714,0.081
4.915892,0.0228,-0.0232,0.0141,0.035
4.934108,0.0430,-0.0187,-0.0003,0.047
4.953251,0.0327,0.0056,0.0797,0.086
4.960383,0.0231,-0.0043,0.1085,0.111
4.975259,0.0369,-0.0046,0.1038,0.110
4.990251,0.0600,-0.0145,0.0562,0.083
5.002659,0.0790,-0.0202,0.0176,0.083
5.016812,0.0591,-0.0061,0.0022,0.059
5.031562,0.0585,-0.0111,-0.0043,0.060
5.045409,0.0288,-0.0256,0.0460,0.060
5.061340,0.0284,-0.0114,0.0868,0.092
5.076277,0.0805,-0.0206,0.1086,0.137
5.092040,0.0901,-0.0256,0.0636,0.113
5.107229,0.0847,-0.0312,0.0096,0.091
5.118319,0.0504,-0.0027,0.0412,0.065
5.135700,0.0298,0.0067,0.0731,0.079
5.148047,0.0812,-0.0073,0.0911,0.122
5.162651,0.1096,-0.0410,0.0751,0.139
5.178017,0.0944,-0.0508,0.0637,0.125
5.192717,0.0602,-0.0133,0.0719,0.095
5.206615,0.0544,0.0146,0.0269,0.062
5.222700,0.0428,0.0348,0.1398,0.150
5.238428,0.0697,0.0292,0.1137,0.137
5.252552,0.0781,-0.0332,0.0832,0.119
5.273595,0.0574,-0.0286,0.0369,0.074
5.280471,0.0368,0.0001,0.0516,0.063
5.295032,0.0584,0.0329,0.0330,0.075
5.308024,0.0946,0.0382,0.0526,0.115
5.322490,0.1166,-0.0001,0.0677,0.135
5.338641,0.1045,0.0046,0.0914,0.139
5.351824,0.0841,-0.0146,0.0582,0.103
5.366159,0.0446,-0.0338,0.0299,0.063
5.382020,0.0433,-0.0440,-0.0271,0.067
5.396423,0.0659,-0.0009,-0.0377,0.076
5.409545,0.1026,0.0273,-0.0533,0.119
5.426730,0.1101,0.0375,-0.0266,0.119
5.440424,0.1317,-0.0007,-0.0279,0.135
5.456758,0.1201,-0.0246,-0.0536,0.134
5.474137,0.0895,-0.0293,-0.0651,0.114
5.482664,0.0448,-0.0340,-0.0524,0.077
5.498423,-0.0043,-0.0387,-0.0594,0.071
5.511930,0.0091,-0.0147,-0.0322,0.037
5.525733,0.0554,-0.0290,-0.0192,0.065
5.542771,0.0729,-0.0145,-0.0069,0.075
5.557864,0.0567,0.0143,-0.0234,0.063
5.573724,0.0452,0.0239,-0.0199,0.055
5.586448,0.0528,-0.0192,-0.0298,0.064
5.599831,-0.0062,-0.0431,-0.0588,0.073
5.614100,-0.0027,-0.0527,-0.0351,0.063
5.628555,0.0388,-0.0569,-0.0065,0.069
5.649040,0.0470,-0.0473,0.0267,0.072
5.660162,0.0696,-0.0473,0.0272,0.088
5.674396,0.0589,-0.0522,-0.0299,0.084
5.685075,0.0865,-0.0427,-0.0037,0.097
5.702813,0.1141,-0.0094,0.0029,0.115
5.715174,0.1177,-0.0048,-0.0035,0.118
5.732637,0.1171,-0.0440,-0.0989,0.159
5.750189,0.0875,-0.0586,-0.0902,0.139
5.762619,0.0435,-0.0061,-0.0169,0.047
5.774786,0.0864,0.0136,0.0332,0.094
5.790718,0.1289,0.0134,0.0125,0.130
5.802787,0.1003,-0.0305,-0.0365,0.111
5.816752,0.0431,-0.0450,-0.0114,0.063
5.833018,0.0290,-0.0253,0.0283,0.048
5.849689,0.0196,-0.0062,0.0732,0.076
5.860713,0.0576,0.0079,0.0956,0.112
5.876093,0.0573,-0.0258,0.0423,0.076
5.890056,0.0430,-0.0643,0.0175,0.079
5.906034,0.0246,-0.0650,0.0049,0.070
5.918512,0.0445,-0.0213,0.0382,0.062
5.934697,0.0737,-0.0022,0.0581,0.094
5.948040,0.0643,-0.0029,0.0162,0.066
5.961245,0.1122,-0.0029,0.0179,0.114
5.976411,0.1262,0.0065,0.0152,0.127
5.991933,0.0546,-0.0080,0.0225,0.060
6.005302,-0.0162,-0.0368,0.0485,0.063
6.021054,-0.0577,-0.0609,0.0410,0.093
6.036983,-0.0177,-0.0418,0.0144,0.048
6.049884,0.0508,-0.0083,0.0155,0.054
6.064276,0.0663,-0.0036,0.0124,0.068
6.079018,0.0297,-0.0091,-0.0338,0.046
6.092571,0.0028,-0.0379,-0.0225,0.044
6.108773,-0.0048,-0.0283,-0.0116,0.031
6.121714,0.0205,-0.0278,0.0279,0.044
6.137781,0.0028,0.0004,-0.0156,0.016
6.152956,-0.0291,-0.0001,-0.0690,0.075
6.164039,-0.0607,-0.0059,-0.2305,0.238
